Order_Number,CustomerKey,ProductKey,StoreKey,DateKey,Total_Amount,Quantity
1431007,1646713,1422,49,278052,602.00,2
1431008,1650783,723,66,278052,102.00,1
1431009,166813,46,5,278052,149.95,1
1431010,1073026,2375,40,278052,439.96,4
1431011,1432139,376,61,278052,1914.75,5
1431012,1785644,426,61,278052,1999.60,4
1431013,1590257,469,57,278052,297.00,3
1431014,577367,408,24,278052,758.00,1
1431015,1393392,1644,49,278052,405.16,7
1431016,626983,471,15,278052,99.00,1
1431017,1994181,133,0,278052,3149.55,9
1431018,1414215,1638,51,278052,55.56,4
1431019,1900738,735,51,278052,627.00,3
1431020,1558640,107,64,278052,797.94,6
1431021,1066623,446,36,278052,439.90,2
1431022,1841513,65,54,278052,1086.00,6
1431023,37408,18,1,278052,109.95,1
1431024,1286602,1602,65,278052,359.98,2
1431026,76021,449,0,278052,2094.00,6
1431027,67217,444,6,278052,919.00,1
1431028,1474363,1383,53,278052,12.99,1
1431029,1591779,325,50,278052,499.00,1
1431030,917772,1661,37,278052,5.50,1
1431031,1699480,105,65,278052,345.00,3
1431032,1308706,1652,56,278052,1079.94,6
1431033,1481042,379,54,278052,3260.00,10
1431034,823264,1574,34,278052,59.99,1
1431035,1851881,1615,43,278052,869.97,3
1431037,1749145,962,0,278052,376.00,2
1431038,1096960,35,38,278052,95.95,1
1431039,1599966,1686,62,278052,48.93,7
1431040,1501746,1614,57,278052,779.97,3
1432000,745462,585,29,278137,139.00,1
1432001,239187,685,8,278137,158.00,1
1432002,1309256,81,48,278137,81.10,2
1433000,1688698,58,49,278146,468.00,3
1433001,551036,1643,19,278146,57.88,1
1433002,1276598,115,0,278146,1499.94,6
1433003,321675,73,9,278146,143.85,3
1433004,2076833,1686,45,278146,6.99,1
1433006,336239,450,0,278146,7352.00,8
1433007,1741351,125,44,278146,143.40,1
1433008,361691,421,9,278146,469.00,1
1433009,1205065,106,56,278146,132.99,1
1433010,1559125,677,48,278146,632.00,8
1433011,1832086,57,45,278146,312.00,2
1433012,708522,100,29,278146,1080.00,9
1433013,1224615,1626,44,278146,1314.00,6
1433015,1544330,151,66,278146,8294.79,7
1433016,1161188,1423,42,278146,756.00,4
1433017,1422140,1512,54,278146,1673.00,7
1434001,528765,359,0,278182,2208.00,6
1434002,1981992,2371,0,278182,429.99,1
1434003,1232377,24,63,278182,599.70,3
1434004,949774,632,0,278182,278.00,2
1434005,395197,1123,8,278182,656.00,2
1434006,437497,77,0,278182,75.90,2
1434007,703938,127,29,278182,143.40,1
1434008,1888911,451,62,278182,1118.00,2
1434009,633269,110,17,278182,398.97,3
1434010,446584,623,20,278182,4998.00,2
1434011,1712116,56,45,278182,2072.00,7
1434012,1693705,556,63,278182,1497.00,3
1434013,1079698,1692,38,278182,20.97,3
1434014,803125,516,32,278182,90.00,1
1434015,626896,25,13,278182,1399.30,7
1434016,2081470,102,0,278182,230.00,2
1434017,1454940,433,43,278182,1938.00,2
1434018,181881,55,5,278182,1776.00,6
1434019,2080241,1267,45,278182,49.96,1
1434020,586687,451,22,278182,3354.00,6
1434021,735746,1360,30,278182,140.97,3
1434022,1714697,62,61,278182,1267.00,7
1435000,1148064,113,36,278238,249.99,1
1435002,789600,1635,29,278238,68.67,3
1435003,1064325,2270,40,278238,1907.97,3
1435004,591678,1250,23,278238,179.97,3
1435005,467886,78,19,278238,283.85,7
1435006,1909007,109,43,278238,265.98,2
1435007,2007813,58,43,278238,312.00,2
1435010,1163958,451,0,278238,3913.00,7
1435011,1486156,1707,55,278238,490.91,7
1435012,2037290,62,0,278238,543.00,3
1435013,525178,39,24,278238,1795.38,6
1435016,575507,2499,0,278238,23.72,1
1435017,1924885,1067,53,278238,2028.00,6
1435019,178302,47,6,278238,449.85,3
1435020,1330039,340,0,278238,1638.00,2
1435021,1081249,1612,0,278238,539.97,3
1435023,1876132,625,43,278238,999.00,1
1435024,1693179,181,47,278238,258.00,2
1435025,1613362,2414,62,278238,36.83,1
1435026,1692220,61,49,278238,724.00,4
1435027,1654802,2170,54,278238,6600.00,4
1435029,1064658,1722,42,278238,56.00,1
1436000,1544231,1330,54,278278,45.98,2
1436001,1789606,423,0,278278,4193.00,7
1436002,1985636,1516,55,278278,864.00,3
1436003,770288,530,29,278278,6190.00,10
1436004,2004284,989,0,278278,1155.00,7
1436005,262050,439,9,278278,559.00,1
1436006,813692,444,34,278278,919.00,1
1436008,1114100,1619,38,278278,239.96,4
1436009,1477324,196,55,278278,2159.20,8
1436010,1975423,142,45,278278,599.98,2
1436011,1462274,384,48,278278,1516.00,2
1436012,1675004,2115,45,278278,1755.00,2
1436013,560943,47,22,278278,449.85,3
1436014,1347742,1727,47,278278,56.00,1
1436015,597051,102,19,278278,345.00,3
1436016,947963,609,39,278278,1112.00,8
1436017,1449187,432,57,278278,499.90,1
1436018,1310493,448,0,278278,1079.60,4
1436019,1064999,1649,37,278278,1039.96,4
1436020,166456,99,0,278278,360.00,3
1436021,1644716,363,44,278278,1398.00,2
1436022,1940708,54,0,278278,296.00,1
1436023,457860,1746,27,278278,109.00,1
1436024,1291980,340,0,278278,2457.00,3
1436025,1122022,1074,40,278278,624.00,2
1436026,1926364,500,43,278278,69.00,1
1436027,140829,425,0,278278,1107.00,3
1436028,584186,280,0,278278,987.00,3
1436029,542020,65,27,278278,181.00,1
1436030,1365090,2015,50,278278,539.97,3
1436031,1526191,1333,43,278278,164.95,5
1437000,785344,439,0,278354,559.00,1
1437001,1501439,1488,45,278354,900.00,3
1437002,1824381,421,47,278354,469.00,1
1437003,2076798,1670,57,278354,26.97,3
1437004,943874,436,0,278354,738.00,2
1437005,1955238,76,0,278354,37.95,1
1437006,1808006,114,62,278354,499.98,2
1437007,181488,60,5,278354,312.00,2
1437008,1857519,169,50,278354,238.00,2
1437009,1526191,71,48,278354,143.85,3
1437011,852444,78,34,278354,364.95,9
1437013,353352,423,8,278354,1198.00,2
1437014,859587,1693,31,278354,20.64,3
1437015,981735,56,0,278354,296.00,1
1437016,1295068,1440,56,278354,567.00,3
1437017,439991,1622,19,278354,1314.00,6
1437018,804871,424,31,278354,809.85,3
1437019,1167441,455,40,278354,919.00,1
1437020,1442911,429,63,278354,1199.80,2
1437022,500332,1753,23,278354,89.00,1
1437023,1537507,1230,54,278354,1530.00,1
1438000,963780,60,0,278402,312.00,2
1438001,1026824,2402,36,278402,1599.92,8
1438002,1561454,104,0,278402,345.00,3
1438003,167874,126,5,278402,717.00,5
1438004,758065,372,29,278402,758.00,1
1438005,1529853,1611,0,278402,479.97,3
1438006,1601287,430,0,278402,539.90,2
1438007,1939398,143,65,278402,299.99,1
1438008,78616,1375,5,278402,336.00,8
1438009,1100294,1783,38,278402,129.00,3
1438010,494464,1533,27,278402,299.00,1
1438011,1656614,71,65,278402,47.95,1
1438012,700308,89,29,278402,449.97,3
1438013,553840,514,24,278402,69.00,1
1438014,1040233,1592,38,278402,53.97,3
1438015,1125474,1392,42,278402,128.97,3
1438016,1525193,177,53,278402,227.60,4
1438018,1814968,266,0,278402,897.00,3
1438019,1669695,1498,49,278402,900.00,3
1438020,1918342,379,59,278402,652.00,2
1438021,1155125,1129,0,278402,1308.60,3
1438023,985150,1418,39,278402,879.00,3
1438024,568333,72,24,278402,47.95,1
1438025,1098881,87,0,278402,99.99,1
1438026,1829007,1312,61,278402,1230.00,6
1438027,1203511,2093,0,278402,3048.00,6
1438028,1266939,1688,65,278402,26.64,3
1438029,680259,2019,18,278402,665.94,1
1438030,1893526,520,43,278402,1358.00,2
1438031,1682062,371,50,278402,5391.00,9
1438032,877413,65,32,278402,1810.00,10
1438033,1918131,92,47,278402,149.99,1
1438035,1307704,495,61,278402,139.00,1
1438036,1170254,2501,37,278402,71.16,3
1438037,1627365,1196,0,278402,2954.00,7
1438038,114070,1374,1,278402,16.00,1
1438040,307595,328,10,278402,777.00,3
1438041,564024,1593,24,278402,13.89,1
1439001,1499679,14,48,278480,155.36,2
1439002,165611,1832,1,278480,5304.00,2
1440000,1206473,49,49,278486,799.80,4
1440001,1223270,1706,55,278486,53.28,6
1440003,112762,436,4,278486,2583.00,7
1440004,738388,421,30,278486,938.00,2
1440005,1795078,568,62,278486,4990.00,10
1440006,1207658,2059,57,278486,299.97,3
1440007,227416,75,10,278486,151.80,4
1440008,1861844,1073,65,278486,588.00,1
1440009,1233842,424,50,278486,269.95,1
1440010,817271,460,32,278486,299.90,1
1440011,337764,1424,9,278486,400.00,2
1440012,1439472,50,50,278486,1999.50,10
1440013,1771171,103,62,278486,460.00,4
1440014,1111645,35,38,278486,287.85,3
1440016,1634778,88,44,278486,299.98,2
1440017,2079644,73,54,278486,47.95,1
1441000,1520875,161,51,278534,1592.20,1
1441001,2058170,642,0,278534,159.00,1
1441002,1764444,1410,0,278534,690.00,3
1441003,802246,39,0,278534,299.23,1
1441004,2021158,120,0,278534,119.99,1
1441005,1355146,1573,43,278534,412.93,7
1441006,864103,440,32,278534,219.95,1
1441007,1878939,69,0,278534,77.07,3
1441008,1503831,1873,62,278534,13923.00,7
1441009,1736019,1624,51,278534,438.00,2
1441010,1076923,375,0,278534,4194.00,6
1441011,1025012,1463,38,278534,1465.00,5
1441012,1297686,896,65,278534,41.73,1
1441013,1042263,424,37,278534,1349.75,5
1441014,1234478,119,48,278534,359.97,3
1441015,2084090,513,66,278534,396.00,4
1441016,1488734,1269,65,278534,499.60,10
1441017,149733,1028,0,278534,129.00,1
1441018,20092,323,5,278534,2214.00,6
1441020,975128,1320,36,278534,134.95,5
1441021,981031,458,0,278534,919.60,4
1441022,152438,1515,0,278534,690.00,3
1441023,397885,618,9,278534,299.00,1
1442000,48466,445,6,278581,1118.00,2
1442001,462142,1431,22,278581,512.00,2
1442002,369814,94,10,278581,134.80,2
1442003,1854956,50,44,278581,199.95,1
1442005,1430661,83,50,278581,299.97,3
1442006,345277,1616,10,278581,341.94,6
1442007,98002,424,6,278581,539.90,2
1442008,1997104,421,55,278581,938.00,2
1442009,1052015,78,0,278581,81.10,2
1442010,1752012,425,0,278581,2583.00,7
1442011,973200,698,39,278581,188.00,1
1442012,516226,1280,20,278581,14.99,1
1442013,1540067,96,62,278581,674.00,10
1442014,2082954,1196,47,278581,1688.00,4
1442015,2089881,21,0,278581,134.00,1
1442016,1808265,1187,45,278581,2550.00,3
1442017,493378,635,0,278581,699.00,1
1442018,1261825,426,0,278581,1499.70,3
1442019,1865278,92,0,278581,149.99,1
1442020,1185858,2388,36,278581,399.98,2
1442021,1475900,437,59,278581,3499.30,7
1442022,718462,66,0,278581,51.38,2
1442023,1006445,421,36,278581,469.00,1
1442024,1199660,420,39,278581,999.80,2
1442025,723572,111,30,278581,999.96,4
1442026,256526,349,8,278581,3064.00,8
1442028,1421626,55,45,278581,2368.00,8
1442029,522923,455,0,278581,919.00,1
1443000,1975386,443,47,278653,1396.00,4
1443001,579037,1595,23,278653,22.89,1
1443003,1742088,1580,54,278653,219.00,1
1443005,1484053,1367,59,278653,35.99,1
1443006,228792,953,9,278653,377.00,2
1443007,286077,47,10,278653,599.80,4
1443009,448802,422,0,278653,969.00,1
1443011,1542638,424,44,278653,1079.80,4
1443012,1060009,1279,39,278653,14.99,1
1443013,1593756,458,48,278653,689.70,3
1443014,1472355,182,0,278653,833.00,7
1443015,472362,135,21,278653,349.95,1
1443017,1954251,465,48,278653,259.00,1
1443018,1626,1243,5,278653,940.00,5
1443019,1788149,1280,0,278653,119.92,8
1443020,943143,1476,42,278653,2016.00,7
1443021,707360,438,0,278653,3676.00,4
1443022,480516,88,24,278653,299.98,2
1443023,1982856,63,53,278653,362.00,2
1443024,2071030,492,49,278653,679.00,1
1443025,1187160,1417,36,278653,1876.00,7
1443027,1017199,1405,38,278653,251.93,7
1443028,898924,65,31,278653,181.00,1
1443030,1307704,1219,54,278653,2660.00,4
1443031,1609030,81,65,278653,202.75,5
1443033,1561945,370,65,278653,765.90,2
1443034,1656614,429,51,278653,1199.80,2
1443035,776341,433,29,278653,1938.00,2
1443036,1208471,1309,51,278653,84.00,3
1443037,181317,997,5,278653,1378.30,7
1444000,1193800,436,38,278726,1107.00,3
1444001,1136737,377,42,278726,2995.00,5
1444002,1552741,1166,66,278726,495.00,3
1444003,503788,1942,24,278726,299.99,1
1444004,1823278,460,53,278726,599.80,2
1444005,2013811,437,0,278726,1499.70,3
1444006,161742,115,0,278726,249.99,1
1444007,1764911,478,47,278726,679.00,1
1444008,495181,1580,22,278726,876.00,4
1444009,649370,430,12,278726,1619.70,6
1444010,65372,65,1,278726,181.00,1
1444011,130670,100,6,278726,240.00,2
1444012,765629,822,29,278726,27.90,1
1444013,1382048,131,63,278726,1000.00,5
1444014,256531,1488,10,278726,1200.00,4
1444015,431659,1585,0,278726,45.78,2
1444016,356963,98,10,278726,120.00,1
1444017,1384774,157,51,278726,4399.96,4
1444018,1405059,1701,57,278726,4.98,1
1444019,255536,1278,9,278726,14.99,1
1444020,1191709,653,36,278726,272.00,2
1444021,2036099,1440,55,278726,378.00,2
1444022,1994967,1520,56,278726,560.00,2
1444023,1880655,57,59,278726,1092.00,7
1444024,1497768,144,45,278726,299.99,1
1444025,2008177,57,43,278726,1092.00,7
1444026,512630,1680,24,278726,6.99,1
1444027,1416025,442,0,278726,539.80,2
1444028,1559760,2192,57,278726,268.50,1
1444029,402514,62,19,278726,362.00,2
1444030,154611,1280,5,278726,14.99,1
1445001,2050933,337,57,278799,329.00,1
1445002,1421626,580,62,278799,499.00,1
1445004,3203,472,0,278799,69.00,1
1445005,381459,1626,8,278799,1533.00,7
1445006,784001,1328,29,278799,49.99,1
1445007,1103795,1600,40,278799,115.76,2
1445008,639966,1680,0,278799,6.99,1
1445009,2052752,102,44,278799,920.00,8
1445010,1823386,63,54,278799,724.00,4
1445011,1253732,37,55,278799,299.23,1
1445012,1243894,1202,63,278799,998.00,1
1445013,1782074,773,57,278799,15.90,1
1445014,1196359,2497,0,278799,59.94,6
1445015,1817382,38,45,278799,299.23,1
1445016,241513,1633,8,278799,13.89,1
1445017,874079,339,34,278799,6159.30,7
1445018,430762,1623,19,278799,1314.00,6
1445019,819887,70,32,278799,95.90,2
1445020,451755,63,21,278799,543.00,3
1445021,1553334,83,51,278799,799.92,8
1445022,307703,428,9,278799,969.00,1
1445025,1913013,46,0,278799,149.95,1
1445026,716838,159,29,278799,9899.91,9
1445027,479447,982,23,278799,186.90,1
1445028,1819268,1384,62,278799,16.99,1
1445029,1900738,962,0,278799,188.00,1
1445030,1225213,423,0,278799,1198.00,2
1445031,94554,57,4,278799,312.00,2
1445032,577280,2398,22,278799,1379.97,3
1445033,1212798,72,56,278799,95.90,2
1445035,1824381,361,66,278799,778.00,2
1445036,1089176,1434,0,278799,536.00,2
1445037,1534954,436,63,278799,1107.00,3
1445038,2084343,422,0,278799,6783.00,7
1445039,1668545,1599,0,278799,57.88,1
1445040,487107,20,0,278799,938.00,7
1445041,609198,49,18,278799,199.95,1
1445042,1260588,347,0,278799,586.00,1
1445043,744459,1642,30,278799,115.76,2
1445044,805258,48,32,278799,1049.65,7
1445045,2021639,1356,47,278799,35.99,1
1445047,1096041,19,42,278799,109.95,1
1445048,1981868,479,44,278799,259.00,1
1445049,1410945,367,57,278799,1630.00,5
1445050,858368,481,32,278799,417.00,3
1445051,869200,2498,31,278799,23.72,1
1445054,1608129,597,43,278799,556.00,4
1446001,1395823,720,0,278922,1180.00,5
1446002,229251,2515,8,278922,6.70,2
1446003,2006644,1749,64,278922,218.00,2
1446004,1293441,1608,61,278922,109.99,1
1446005,823143,50,31,278922,199.95,1
1447000,1833460,1818,56,278932,160.00,5
1447001,1186641,1690,36,278932,16.99,1
1447002,1097900,432,36,278932,999.80,2
1447003,92311,1676,4,278932,8.99,1
1447006,1951411,585,49,278932,834.00,6
1447007,866332,65,33,278932,905.00,5
1447008,75555,65,0,278932,543.00,3
1447009,1830367,2129,44,278932,2237.97,3
1447011,2080138,74,0,278932,151.80,4
1447012,1967407,409,63,278932,978.00,3
1447013,1286959,1955,53,278932,839.97,3
1447014,1375201,1481,0,278932,1145.00,5
1447016,1632062,1665,0,278932,4.99,1
1447017,1344432,1736,0,278932,196.00,7
1447019,354010,115,8,278932,1499.94,6
1447021,1645532,470,55,278932,129.00,1
1447022,1642890,1576,50,278932,12.99,1
1447024,2002810,1658,0,278932,109.99,1
1447025,1646713,79,49,278932,81.10,2
1447026,1717167,169,43,278932,476.00,4
1447027,1259204,87,53,278932,199.98,2
1447028,1612496,1350,66,278932,77.94,6
1447029,476425,949,27,278932,804.00,3
1447030,1027720,1564,42,278932,302.00,1
1447031,577143,57,0,278932,156.00,1
1447032,965207,987,0,278932,200.00,1
1448001,390031,1049,9,278985,1764.00,3
1448002,119085,426,4,278985,999.80,2
1448003,1825416,69,53,278985,25.69,1
1448006,1911774,973,54,278985,400.00,2
1448007,2091926,34,47,278985,95.95,1
1448008,1501746,60,57,278985,624.00,4
1448009,1337241,53,43,278985,2960.00,10
1448010,1283320,57,49,278985,468.00,3
1448011,1655733,721,0,278985,744.00,3
1448012,262761,2165,8,278985,2237.97,3
1448013,229838,417,10,278985,4193.00,7
1448015,358880,631,10,278985,570.00,3
1448016,1134255,89,0,278985,449.97,3
1448017,556871,106,23,278985,132.99,1
1448018,1838885,78,49,278985,243.30,6
1448019,1635396,57,61,278985,780.00,5
1448020,1011663,1629,37,278985,49.95,5
1448022,1772938,395,53,278985,1630.00,5
1448023,1538902,182,49,278985,238.00,2
1448024,1022320,1312,39,278985,410.00,2
1448025,311561,1378,9,278985,44.00,2
1448026,715406,737,0,278985,318.00,2
1448027,915356,1630,36,278985,22.89,1
1448028,192425,131,5,278985,600.00,3
1448029,2004284,432,48,278985,999.80,2
1448030,703212,431,0,278985,369.00,1
1448032,1548927,1523,0,278985,897.00,3
1448033,783542,80,30,278985,283.85,7
1448034,418646,446,24,278985,659.85,3
1448035,1977971,1707,0,278985,140.26,2
1448036,1861173,846,53,278985,31.20,2
1448037,587457,447,23,278985,2069.10,9
1448038,1393392,146,49,278985,20299.93,7
1448039,500332,1826,22,278985,64.00,2
1448040,128305,514,5,278985,207.00,3
1448041,463114,1200,23,278985,2000.00,2
1448042,1717167,65,62,278985,362.00,2
1448043,836435,974,32,278985,148.00,1
1448044,1629941,1911,43,278985,986.00,2
1449001,1586604,93,0,279067,337.00,5
1449002,892624,1233,0,279067,4390.00,5
1449004,1231275,451,0,279067,1677.00,3
1449005,1339651,421,47,279067,469.00,1
1449006,2085857,437,0,279067,499.90,1
1449007,357825,600,9,279067,2499.00,1
1449008,916920,96,40,279067,202.20,3
1449009,1248024,428,49,279067,1938.00,2
1449010,1337464,184,50,279067,297.00,3
1449011,1407128,1428,51,279067,1072.00,4
1449012,1227087,19,0,279067,109.95,1
1449013,2022162,1044,0,279067,3762.00,6
1449015,755259,1308,30,279067,84.00,3
1449016,1737326,1180,49,279067,6400.00,4
1449018,1859707,428,51,279067,6783.00,7
1449019,1856429,1585,0,279067,68.67,3
1449020,178265,22,1,279067,402.00,3
1449022,1955971,439,49,279067,1677.00,3
1449023,1917006,79,44,279067,202.75,5
1449024,476418,1656,22,279067,319.98,2
1449025,391900,69,0,279067,102.76,4
1449027,1598675,67,0,279067,51.38,2
1449028,1768548,1375,56,279067,84.00,2
1449029,1315379,1669,45,279067,13.78,2
1449030,289674,1706,9,279067,8.88,1
1449031,348248,2014,9,279067,999.95,5
1449032,1343700,116,44,279067,169.99,1
1449033,857638,1582,32,279067,17.99,1
1449034,708460,71,0,279067,383.60,8
1449036,1743133,47,64,279067,149.95,1
1449037,1954871,1458,59,279067,200.00,1
1449038,2034808,475,45,279067,819.00,1
1449040,939874,342,38,279067,599.00,1
1449041,1755623,65,47,279067,181.00,1
1449042,1014097,445,39,279067,1677.00,3
1449043,1611795,1590,53,279067,160.23,7
1449044,1235636,818,62,279067,69.00,6
1449045,129494,463,0,279067,1857.00,3
1449046,19753,809,4,279067,119.70,3
1449047,817781,1612,33,279067,359.98,2
1449048,14069,480,1,279067,837.00,3
1449049,1959163,136,64,279067,349.95,1
1449050,1764444,571,59,279067,251.00,1
1449051,1325805,2174,57,279067,149.00,1
1449052,2057184,1038,57,279067,373.80,2
1449053,1618133,1104,0,279067,854.00,2
1449054,1566368,589,53,279067,699.00,1
1449055,982498,1572,0,279067,579.90,10
1449056,933819,1422,42,279067,301.00,1
1449057,1135465,661,40,279067,228.00,1
1449058,521700,119,24,279067,479.96,4
1449059,1513448,721,65,279067,496.00,2
1449060,1729347,69,44,279067,102.76,4
1449061,283685,698,10,279067,376.00,2
1450000,307671,1648,10,279182,329.97,3
1450001,166599,1588,6,279182,41.67,3
1450002,769851,87,0,279182,199.98,2
1450003,971666,148,42,279182,2899.99,1
1450004,1076700,354,42,279182,382.95,1
1450005,524848,1537,0,279182,368.00,1
1450007,301521,106,10,279182,132.99,1
1450008,1790446,376,50,279182,765.90,2
1450009,769851,1680,29,279182,6.99,1
1450010,1683222,1587,55,279182,35.98,2
1450011,1301542,1638,51,279182,97.23,7
1450012,1484805,425,54,279182,738.00,2
1450013,1557761,457,49,279182,439.90,2
1450014,178780,54,1,279182,888.00,3
1450015,385971,113,10,279182,249.99,1
1450016,1359629,1054,57,279182,3120.00,10
1450017,1914029,837,0,279182,23.80,2
1450018,1367861,1737,44,279182,28.00,1
1450019,703936,67,29,279182,154.14,6
1450020,921825,417,0,279182,4193.00,7
1450021,1323897,964,56,279182,290.00,1
1450022,698533,759,15,279182,59.50,5
1450023,1589348,1109,49,279182,436.20,1
1450024,144330,1316,6,279182,69.93,7
1450025,802757,460,31,279182,299.90,1
1450026,506515,1292,22,279182,733.10,2
